Load	Tipo de Veículo	Tipo Transporte	 Valor do Frete 
633526	VUC	Urgente	 R$ 1.489,80 
639422	VUC	Urgente	 R$ 991,90 
246307	VUC	Urgente	 R$ 933,40 
287543	VUC	Urgente	 R$ 716,30 
248020	VUC	Urgente	 R$ 1.003,60 
677310	VUC	Urgente	 R$ 858,00 
787170	VUC	Urgente	 R$ 711,10 
923815	VUC	Urgente	 R$ 1.344,72 
157809	VUC	Urgente	 R$ 822,90 
366663	VUC	Urgente	 R$ 1.225,90 
399782	VUC	Urgente	 R$ 916,50 
174084	VUC	Urgente	 R$ 1.092,00 
685032	VUC	Urgente	 R$ 717,60 
731440	VUC	Urgente	 R$ 1.001,00 
156927	VUC	Urgente	 R$ 1.146,60 
329691	VUC	Urgente	 R$ 1.054,56 
202803	VUC	Urgente	 R$ 698,10 
160419	VUC	Urgente	 R$ 1.111,50 
241996	VUC	Urgente	 R$ 929,50 
149300	VUC	Urgente	 R$ 1.471,08 
784147	VUC	Urgente	 R$ 756,60 
342558	VUC	Urgente	 R$ 704,60 
338747	VUC	Urgente	 R$ 1.043,64 
995339	VUC	Urgente	 R$ 1.099,80 
906156	VUC	Urgente	 R$ 911,30 
152671	VUC	Urgente	 R$ 910,00 
416475	VUC	Urgente	 R$ 1.263,60 
660971	VUC	Urgente	 R$ 1.172,60 
458062	VUC	Urgente	 R$ 808,60 
397967	VUC	Urgente	 R$ 1.107,60 
310578	VUC	Urgente	 R$ 1.202,76 
763237	VUC	Urgente	 R$ 872,30 
969183	VUC	Urgente	 R$ 1.134,90 
904449	VUC	Urgente	 R$ 843,70 
522818	VUC	Urgente	 R$ 865,80 
622220	VUC	Urgente	 R$ 845,00 
852495	VUC	Urgente	 R$ 819,00 
567986	VUC	Urgente	 R$ 851,50 
689193	VUC	Urgente	 R$ 1.418,04 
510799	VUC	Urgente	 R$ 872,04 
141471	VUC	Urgente	 R$ 1.140,36 
768261	VUC	Urgente	 R$ 709,80 
520593	VUC	Urgente	 R$ 1.045,20 
496241	VUC	Urgente	 R$ 1.338,48 
237141	VUC	Urgente	 R$ 958,10 
282548	VUC	Urgente	 R$ 872,30 
169188	VUC	Urgente	 R$ 1.510,08 
620634	VUC	Urgente	 R$ 715,00 
192694	VUC	Urgente	 R$ 773,50 
915520	VUC	Urgente	 R$ 1.368,12 
404854	VUC	Urgente	 R$ 926,64 
711128	VUC	Urgente	 R$ 850,20 
925281	VUC	Urgente	 R$ 682,50 
250204	VUC	Urgente	 R$ 1.182,48 
707964	VUC	Urgente	 R$ 826,80 
270356	VUC	Urgente	 R$ 1.116,96 
904035	VUC	Urgente	 R$ 1.461,72 
895947	VUC	Urgente	 R$ 773,50 
262885	VUC	Urgente	 R$ 1.108,90 
567473	VUC	Convencional	 R$ 986,00 
181488	VUC	Convencional	 R$ 878,40 
784885	VUC	Convencional	 R$ 628,80 
626542	VUC	Convencional	 R$ 638,40 
701649	VUC	Convencional	 R$ 528,00 
653027	VUC	Convencional	 R$ 1.027,20 
938470	VUC	Convencional	 R$ 718,00 
930126	VUC	Convencional	 R$ 676,80 
421782	VUC	Convencional	 R$ 771,60 
363994	VUC	Convencional	 R$ 654,00 
557339	VUC	Convencional	 R$ 742,80 
943766	VUC	Convencional	 R$ 740,40 
737877	VUC	Convencional	 R$ 726,00 
467434	VUC	Convencional	 R$ 724,00 
147927	VUC	Convencional	 R$ 850,80 
207946	VUC	Convencional	 R$ 715,00 
773548	VUC	Convencional	 R$ 892,00 
939726	VUC	Convencional	 R$ 926,40 
765054	VUC	Convencional	 R$ 702,00 
179722	VUC	Convencional	 R$ 556,00 
740580	VUC	Convencional	 R$ 722,00 
262118	VUC	Convencional	 R$ 1.039,20 
960709	VUC	Convencional	 R$ 638,00 
761787	VUC	Convencional	 R$ 880,00 
199767	VUC	Convencional	 R$ 778,00 
706560	VUC	Convencional	 R$ 715,00 
787761	VUC	Convencional	 R$ 813,00 
571587	VUC	Convencional	 R$ 793,00 
376789	VUC	Convencional	 R$ 894,00 
966996	VUC	Convencional	 R$ 967,20 
677519	VUC	Convencional	 R$ 1.138,80 
228930	VUC	Convencional	 R$ 706,80 
206080	VUC	Convencional	 R$ 579,00 
199835	VUC	Convencional	 R$ 691,00 
872024	VUC	Convencional	 R$ 878,00 
390676	VUC	Convencional	 R$ 570,00 
307349	VUC	Convencional	 R$ 970,00 
852365	VUC	Convencional	 R$ 914,00 
530709	VUC	Convencional	 R$ 844,00 
431461	VUC	Convencional	 R$ 765,00 
398996	VUC	Convencional	 R$ 662,40 
338215	VUC	Convencional	 R$ 544,00 
246541	VUC	Convencional	 R$ 813,00 
660093	VUC	Convencional	 R$ 620,00 
234334	VUC	Convencional	 R$ 664,00 
409651	VUC	Convencional	 R$ 692,40 
625772	VUC	Convencional	 R$ 1.134,00 
724548	VUC	Convencional	 R$ 808,80 
387712	VUC	Convencional	 R$ 512,00 
456631	VUC	Convencional	 R$ 634,00 
552077	VUC	Convencional	 R$ 934,80 
832154	VUC	Convencional	 R$ 1.022,40 
654067	VUC	Convencional	 R$ 672,00 
183350	VUC	Convencional	 R$ 954,00 
760107	VUC	Convencional	 R$ 758,40 
354106	VUC	Convencional	 R$ 619,20 
970331	VUC	Convencional	 R$ 819,00 
323523	VUC	Convencional	 R$ 500,00 
482355	VUC	Convencional	 R$ 839,00 
290057	VUC	Convencional	 R$ 880,80 
806618	VUC	Convencional	 R$ 958,00 
661805	VUC	Convencional	 R$ 807,60 
546868	VUC	Convencional	 R$ 880,00 
696896	VUC	Convencional	 R$ 667,00 
263712	VUC	Convencional	 R$ 662,40 
607697	VUC	Convencional	 R$ 839,00 
266713	VUC	Convencional	 R$ 803,00 
922514	VUC	Convencional	 R$ 760,00 
320062	VUC	Convencional	 R$ 819,00 
166025	VUC	Convencional	 R$ 851,00 
100311	VUC	Convencional	 R$ 979,20 
719719	VUC	Convencional	 R$ 552,00 
673279	VUC	Convencional	 R$ 643,20 
873115	VUC	Convencional	 R$ 695,00 
785205	VUC	Convencional	 R$ 1.143,60 
446081	VUC	Convencional	 R$ 969,00 
529450	VUC	Convencional	 R$ 509,00 
594185	VUC	Convencional	 R$ 1.146,00 
546208	VUC	Convencional	 R$ 740,00 
555845	VUC	Convencional	 R$ 698,00 
508695	VUC	Convencional	 R$ 807,00 
221786	VUC	Convencional	 R$ 988,80 
559724	VUC	Convencional	 R$ 621,00 
997136	VUC	Convencional	 R$ 774,00 
844415	VUC	Convencional	 R$ 579,00 
639142	VUC	Convencional	 R$ 541,00 
986656	VUC	Convencional	 R$ 557,00 
234566	VUC	Convencional	 R$ 854,40 
921497	VUC	Convencional	 R$ 616,80 
261007	VUC	Convencional	 R$ 723,00 
113389	VUC	Convencional	 R$ 1.140,00 
268118	VUC	Convencional	 R$ 1.182,00 
340171	VUC	Convencional	 R$ 768,00 
981738	VUC	Convencional	 R$ 600,00 
956537	VUC	Convencional	 R$ 698,40 
366968	VUC	Convencional	 R$ 771,60 
440350	VUC	Convencional	 R$ 511,00 
178920	VUC	Convencional	 R$ 639,00 
508073	VUC	Convencional	 R$ 944,00 
542474	VUC	Convencional	 R$ 996,00 
878801	VUC	Convencional	 R$ 777,60 
419336	VUC	Convencional	 R$ 717,00 
790796	VUC	Convencional	 R$ 829,20 
777070	VUC	Convencional	 R$ 1.166,40 
557099	VUC	Convencional	 R$ 888,00 
566438	VUC	Convencional	 R$ 920,00 
723812	VUC	Convencional	 R$ 849,00 
195360	VUC	Convencional	 R$ 545,00 
745322	VUC	Convencional	 R$ 844,80 
176845	VUC	Convencional	 R$ 655,00 
985758	VUC	Convencional	 R$ 997,20 
572104	VUC	Convencional	 R$ 702,00 
123097	VUC	Convencional	 R$ 510,00 
641078	VUC	Convencional	 R$ 914,40 
698330	VUC	Convencional	 R$ 683,00 
106909	VUC	Convencional	 R$ 506,00 
506590	VUC	Convencional	 R$ 649,00 
636478	VUC	Convencional	 R$ 676,00 
479354	VUC	Convencional	 R$ 747,60 
478971	VUC	Convencional	 R$ 691,00 
110584	VUC	Convencional	 R$ 537,00 
977584	VUC	Convencional	 R$ 877,20 
105271	VUC	Convencional	 R$ 871,20 
866076	VUC	Convencional	 R$ 515,00 
649265	VUC	Convencional	 R$ 871,20 
423040	VUC	Convencional	 R$ 922,00 
981447	VUC	Convencional	 R$ 629,00 
848192	VUC	Convencional	 R$ 620,40 
966007	VUC	Convencional	 R$ 708,00 
222750	VUC	Convencional	 R$ 623,00 
464766	VUC	Convencional	 R$ 598,00 
897173	VUC	Convencional	 R$ 777,60 
635774	VUC	Convencional	 R$ 899,00 
850705	VUC	Convencional	 R$ 510,00 
197377	VUC	Convencional	 R$ 571,00 
577335	VUC	Convencional	 R$ 852,00 
410102	VUC	Convencional	 R$ 932,40 
693993	VUC	Convencional	 R$ 706,80 
991157	VUC	Convencional	 R$ 852,00 
694437	VUC	Convencional	 R$ 563,00 
546702	VUC	Convencional	 R$ 553,00 
354606	VUC	Convencional	 R$ 836,00 
556257	VUC	Convencional	 R$ 821,00 
919384	VUC	Convencional	 R$ 842,40 
410819	VUC	Convencional	 R$ 752,00 
755631	VUC	Convencional	 R$ 924,00 
645627	VUC	Convencional	 R$ 741,00 
476986	VUC	Convencional	 R$ 668,40 
823048	VUC	Convencional	 R$ 617,00 
412994	VUC	Convencional	 R$ 1.164,00 
688680	VUC	Convencional	 R$ 948,00 
808797	VUC	Convencional	 R$ 937,20 
578240	VUC	Convencional	 R$ 714,00 
762490	VUC	Convencional	 R$ 882,00 
969255	VUC	Convencional	 R$ 862,00 
531160	VUC	Convencional	 R$ 947,00 
609090	VUC	Convencional	 R$ 512,00 
516615	VUC	Convencional	 R$ 1.154,40 
197339	VUC	Convencional	 R$ 997,20 
561726	VUC	Convencional	 R$ 659,00 
344388	VUC	Convencional	 R$ 989,00 
177661	VUC	Convencional	 R$ 823,20 
164727	VUC	Convencional	 R$ 710,40 
853514	VUC	Convencional	 R$ 963,00 
298135	VUC	Convencional	 R$ 534,00 
526267	VUC	Convencional	 R$ 1.021,20 
390723	VUC	Convencional	 R$ 824,40 
855912	VUC	Convencional	 R$ 627,00 
756527	VUC	Convencional	 R$ 541,00 
396406	VUC	Convencional	 R$ 533,00 
566963	VUC	Convencional	 R$ 914,00 
562965	VUC	Convencional	 R$ 1.062,00 
185551	VUC	Convencional	 R$ 628,80 
627161	VUC	Convencional	 R$ 606,00 
503271	VUC	Convencional	 R$ 802,80 
414906	VUC	Convencional	 R$ 918,00 
361360	VUC	Convencional	 R$ 907,00 
889968	VUC	Convencional	 R$ 734,00 
256449	VUC	Convencional	 R$ 501,00 
331544	VUC	Convencional	 R$ 723,60 
585177	VUC	Convencional	 R$ 1.002,00 
612932	VUC	Convencional	 R$ 523,00 
865359	VUC	Convencional	 R$ 632,00 
372796	VUC	Convencional	 R$ 636,00 
538114	VUC	Convencional	 R$ 1.008,00 
549654	VUC	Convencional	 R$ 997,00 
660365	VUC	Convencional	 R$ 980,00 
277789	VUC	Convencional	 R$ 554,00 
185114	VUC	Convencional	 R$ 577,00 
720438	VUC	Convencional	 R$ 881,00 
394640	VUC	Convencional	 R$ 928,80 
649423	VUC	Convencional	 R$ 1.053,60 
744940	VUC	Convencional	 R$ 807,60 
997603	VUC	Convencional	 R$ 840,00 
665635	VUC	Convencional	 R$ 727,00 
669722	VUC	Convencional	 R$ 1.014,00 
261913	VUC	Convencional	 R$ 849,00 
761382	VUC	Convencional	 R$ 723,00 
952779	VUC	Convencional	 R$ 673,00 
135855	VUC	Convencional	 R$ 991,20 
536280	VUC	Convencional	 R$ 1.053,60 
839493	VUC	Convencional	 R$ 1.178,40 
787236	VUC	Convencional	 R$ 762,00 
252214	VUC	Convencional	 R$ 1.082,40 
733252	VUC	Convencional	 R$ 1.015,20 
462749	VUC	Convencional	 R$ 972,00 
621650	VUC	Convencional	 R$ 958,00 
562520	VUC	Convencional	 R$ 871,00 
958866	VUC	Convencional	 R$ 540,00 
948079	VUC	Convencional	 R$ 586,00 
831896	VUC	Convencional	 R$ 556,00 
837527	VUC	Convencional	 R$ 593,00 
515038	VUC	Convencional	 R$ 895,00 
202284	VUC	Convencional	 R$ 543,00 
603847	VUC	Convencional	 R$ 925,20 
558228	VUC	Convencional	 R$ 975,00 
229124	VUC	Convencional	 R$ 716,00 
643094	VUC	Convencional	 R$ 824,40 
516389	VUC	Convencional	 R$ 852,00 
588920	VUC	Convencional	 R$ 1.198,80 
570332	VUC	Convencional	 R$ 676,00 
213518	VUC	Convencional	 R$ 842,40 
317592	VUC	Convencional	 R$ 1.107,60 
332324	VUC	Convencional	 R$ 784,80 
533190	VUC	Convencional	 R$ 992,00 
370687	VUC	Convencional	 R$ 626,00 
225277	VUC	Convencional	 R$ 553,00 
838164	VUC	Convencional	 R$ 702,00 
150506	VUC	Convencional	 R$ 923,00 
614391	VUC	Convencional	 R$ 717,00 
260169	VUC	Convencional	 R$ 690,00 
849293	VUC	Convencional	 R$ 625,00 
463944	VUC	Convencional	 R$ 527,00 
245846	VUC	Convencional	 R$ 903,60 
304386	VUC	Convencional	 R$ 902,40 
378353	VUC	Convencional	 R$ 918,00 
175351	VUC	Convencional	 R$ 895,00 
820775	VUC	Convencional	 R$ 597,00 
269722	VUC	Convencional	 R$ 870,00 
672089	VUC	Convencional	 R$ 1.118,40 
721634	VUC	Convencional	 R$ 663,00 
477594	VUC	Convencional	 R$ 754,80 
794514	VUC	Convencional	 R$ 577,00 
844677	VUC	Convencional	 R$ 954,00 
556901	VUC	Convencional	 R$ 765,60 
462790	VUC	Convencional	 R$ 516,00 
196974	VUC	Convencional	 R$ 871,00 
563799	VUC	Convencional	 R$ 1.089,60 
388697	VUC	Convencional	 R$ 802,80 
183166	VUC	Convencional	 R$ 698,00 
160195	VUC	Convencional	 R$ 530,00 
966893	VUC	Convencional	 R$ 815,00 
889549	VUC	Convencional	 R$ 675,00 
941025	VUC	Convencional	 R$ 597,00 
199172	VUC	Convencional	 R$ 817,20 
121282	VUC	Convencional	 R$ 673,00 
738168	VUC	Convencional	 R$ 731,00 
265924	VUC	Convencional	 R$ 938,40 
987463	VUC	Convencional	 R$ 969,60 
890576	VUC	Convencional	 R$ 1.009,20 
573001	VUC	Convencional	 R$ 906,00 
317844	VUC	Convencional	 R$ 923,00 
342401	VUC	Convencional	 R$ 842,40 
895874	VUC	Convencional	 R$ 581,00 
619828	VUC	Convencional	 R$ 758,00 
370202	VUC	Convencional	 R$ 597,00 
592022	VUC	Convencional	 R$ 942,00 
262839	VUC	Convencional	 R$ 1.069,20 
540953	VUC	Convencional	 R$ 639,00 
450778	VUC	Convencional	 R$ 581,00 
333022	VUC	Convencional	 R$ 965,00 
843763	VUC	Convencional	 R$ 975,00 
932090	VUC	Convencional	 R$ 662,00 
697090	VUC	Convencional	 R$ 783,60 
357317	VUC	Convencional	 R$ 556,00 
966817	VUC	Convencional	 R$ 911,00 
995749	VUC	Convencional	 R$ 809,00 
282468	VUC	Convencional	 R$ 892,80 
586611	VUC	Convencional	 R$ 1.050,00 
188506	VUC	Convencional	 R$ 839,00 
630769	VUC	Convencional	 R$ 859,00 
508066	VUC	Convencional	 R$ 640,00 
297337	VUC	Convencional	 R$ 690,00 
473778	VUC	Convencional	 R$ 621,00 
887694	VUC	Convencional	 R$ 758,40 
946396	VUC	Convencional	 R$ 624,00 
890450	VUC	Convencional	 R$ 739,00 
243784	VUC	Convencional	 R$ 857,00 
515450	VUC	Convencional	 R$ 691,00 
605916	VUC	Convencional	 R$ 920,00 
533293	VUC	Convencional	 R$ 1.188,00 
711658	VUC	Convencional	 R$ 669,00 
345602	VUC	Convencional	 R$ 828,00 
427007	VUC	Convencional	 R$ 506,00 
651052	VUC	Convencional	 R$ 811,00 
376783	VUC	Convencional	 R$ 885,00 
348013	VUC	Convencional	 R$ 812,00 
171998	VUC	Convencional	 R$ 587,00 
357670	VUC	Convencional	 R$ 647,00 
454854	VUC	Convencional	 R$ 877,20 
150605	VUC	Convencional	 R$ 791,00 
517287	VUC	Convencional	 R$ 914,00 
524862	VUC	Convencional	 R$ 988,00 
854522	VUC	Convencional	 R$ 802,00 
637098	VUC	Convencional	 R$ 624,00 
790575	VUC	Convencional	 R$ 743,00 
881729	VUC	Convencional	 R$ 941,00 
647431	VUC	Convencional	 R$ 871,00 
939158	VUC	Convencional	 R$ 913,00 
995039	VUC	Convencional	 R$ 734,00 
890417	VUC	Convencional	 R$ 825,00 
725243	VUC	Convencional	 R$ 568,00 
272461	VUC	Convencional	 R$ 615,60 
928717	VUC	Convencional	 R$ 739,00 
295349	VUC	Convencional	 R$ 810,00 
875914	VUC	Convencional	 R$ 771,00 
662511	VUC	Convencional	 R$ 762,00 
161185	VUC	Convencional	 R$ 852,00 
335549	VUC	Convencional	 R$ 957,60 
867334	VUC	Convencional	 R$ 859,00 
756846	VUC	Convencional	 R$ 1.027,20 
858828	VUC	Convencional	 R$ 697,20 
101270	VUC	Convencional	 R$ 665,00 
251029	VUC	Convencional	 R$ 758,40 
448394	VUC	Convencional	 R$ 865,20 
351424	VUC	Convencional	 R$ 552,00 
389441	VUC	Convencional	 R$ 697,20 
586576	VUC	Convencional	 R$ 933,60 
287137	VUC	Convencional	 R$ 837,00 
392393	VUC	Convencional	 R$ 677,00 
549458	VUC	Convencional	 R$ 1.119,60 
568928	VUC	Convencional	 R$ 715,00 
529019	VUC	Convencional	 R$ 610,80 
394921	VUC	Convencional	 R$ 562,00 
643025	VUC	Convencional	 R$ 809,00 
193088	VUC	Convencional	 R$ 834,00 
841906	VUC	Convencional	 R$ 988,80 
633744	VUC	Convencional	 R$ 610,80 
812163	VUC	Convencional	 R$ 582,00 
391226	VUC	Convencional	 R$ 802,80 
923311	VUC	Convencional	 R$ 957,60 
833953	VUC	Convencional	 R$ 1.094,40 
714883	VUC	Convencional	 R$ 1.057,20 
590767	VUC	Convencional	 R$ 726,00 
746044	VUC	Convencional	 R$ 585,00 
778388	VUC	Convencional	 R$ 1.172,40 
850870	VUC	Convencional	 R$ 513,00 
196113	VUC	Convencional	 R$ 730,00 
233135	VUC	Convencional	 R$ 801,00 
936020	VUC	Convencional	 R$ 755,00 
459301	VUC	Convencional	 R$ 968,40 
645492	VUC	Convencional	 R$ 682,00 
727760	VUC	Convencional	 R$ 966,00 
247475	VUC	Convencional	 R$ 880,00 
146977	VUC	Convencional	 R$ 1.057,20 
668075	VUC	Convencional	 R$ 940,80 
929599	VUC	Convencional	 R$ 844,00 
616643	VUC	Convencional	 R$ 923,00 
328058	VUC	Convencional	 R$ 646,00 
348638	VUC	Convencional	 R$ 892,00 
979434	VUC	Convencional	 R$ 711,60 
702676	VUC	Convencional	 R$ 884,40 
864532	VUC	Convencional	 R$ 745,20 
894216	VUC	Convencional	 R$ 670,00 
736896	VUC	Convencional	 R$ 696,00 
432433	VUC	Convencional	 R$ 1.183,20 
477949	VUC	Convencional	 R$ 796,00 
770164	VUC	Convencional	 R$ 1.166,40 
110950	VUC	Convencional	 R$ 579,00 
529999	VUC	Convencional	 R$ 900,00 
811649	VUC	Convencional	 R$ 805,00 
888730	VUC	Convencional	 R$ 919,00 
182775	VUC	Convencional	 R$ 739,00 
818128	VUC	Convencional	 R$ 661,20 
927109	VUC	Convencional	 R$ 815,00 
986070	VUC	Convencional	 R$ 968,40 
144921	VUC	Convencional	 R$ 535,00 
615688	VUC	Convencional	 R$ 605,00 
687441	VUC	Convencional	 R$ 797,00 
588924	VUC	Convencional	 R$ 836,00 
525059	VUC	Convencional	 R$ 675,00 
268906	VUC	Convencional	 R$ 521,00 
466843	VUC	Convencional	 R$ 696,00 
410366	VUC	Convencional	 R$ 570,00 
584051	VUC	Convencional	 R$ 971,00 
832703	VUC	Convencional	 R$ 1.131,60 
461733	VUC	Convencional	 R$ 644,00 
310174	VUC	Convencional	 R$ 704,40 
909901	VUC	Convencional	 R$ 553,00 
854560	VUC	Convencional	 R$ 563,00 
941078	VUC	Convencional	 R$ 593,00 
501339	VUC	Convencional	 R$ 965,00 
505489	VUC	Convencional	 R$ 820,00 
417859	VUC	Convencional	 R$ 1.012,80 
230193	VUC	Convencional	 R$ 970,00 
541977	VUC	Convencional	 R$ 541,00 
102418	VUC	Convencional	 R$ 815,00 
658756	VUC	Convencional	 R$ 592,00 
810464	VUC	Convencional	 R$ 687,60 
132060	VUC	Convencional	 R$ 784,80 
124679	VUC	Convencional	 R$ 1.051,20 
238814	VUC	Convencional	 R$ 690,00 
231671	VUC	Convencional	 R$ 652,00 
419483	VUC	Convencional	 R$ 774,00 
541917	VUC	Convencional	 R$ 1.185,60 
743224	VUC	Convencional	 R$ 837,00 
549992	VUC	Convencional	 R$ 798,00 
381973	VUC	Convencional	 R$ 682,00 
789196	VUC	Convencional	 R$ 764,00 
301233	VUC	Convencional	 R$ 763,20 
826936	VUC	Convencional	 R$ 780,00 
952075	VUC	Convencional	 R$ 920,40 
454039	VUC	Convencional	 R$ 769,20 
378111	VUC	Convencional	 R$ 856,00 
844577	VUC	Convencional	 R$ 982,80 
580557	VUC	Convencional	 R$ 716,40 
923051	VUC	Convencional	 R$ 686,40 
597936	VUC	Convencional	 R$ 648,00 
777339	VUC	Convencional	 R$ 848,40 
158769	VUC	Convencional	 R$ 760,80 
234000	VUC	Convencional	 R$ 978,00 
718188	VUC	Convencional	 R$ 838,00 
209755	VUC	Convencional	 R$ 644,00 
992274	VUC	Convencional	 R$ 612,00 
937352	VUC	Convencional	 R$ 874,00 
152395	VUC	Convencional	 R$ 1.198,80 
934041	VUC	Convencional	 R$ 1.093,20 
944917	VUC	Convencional	 R$ 954,00 
612907	VUC	Convencional	 R$ 835,00 
253521	VUC	Convencional	 R$ 894,00 
773052	VUC	Convencional	 R$ 1.142,40 
736943	VUC	Convencional	 R$ 631,00 
820354	VUC	Convencional	 R$ 821,00 
778535	VUC	Convencional	 R$ 726,00 
624199	VUC	Convencional	 R$ 628,80 
706501	VUC	Convencional	 R$ 817,00 
873969	VUC	Convencional	 R$ 628,80 
870761	VUC	Convencional	 R$ 584,00 
882918	VUC	Convencional	 R$ 586,00 
463259	VUC	Convencional	 R$ 758,00 
480590	VUC	Convencional	 R$ 858,00 
577376	VUC	Convencional	 R$ 612,00 
321968	VUC	Convencional	 R$ 1.088,40 
180979	VUC	Convencional	 R$ 943,00 
419131	VUC	Convencional	 R$ 981,60 
519846	VUC	Convencional	 R$ 513,00 
182987	VUC	Convencional	 R$ 580,00 
548812	VUC	Convencional	 R$ 707,00 
848853	VUC	Convencional	 R$ 557,00 
724370	VUC	Convencional	 R$ 736,00 
945574	VUC	Convencional	 R$ 873,60 
129229	VUC	Convencional	 R$ 1.008,00 
201282	VUC	Convencional	 R$ 1.168,80 
105023	VUC	Convencional	 R$ 690,00 
865062	VUC	Convencional	 R$ 716,00 
941987	VUC	Convencional	 R$ 558,00 
559172	VUC	Convencional	 R$ 613,20 
547234	VUC	Convencional	 R$ 698,00 
402972	VUC	Convencional	 R$ 1.156,80 
864775	VUC	Convencional	 R$ 962,00 
720396	VUC	Convencional	 R$ 787,20 
343779	VUC	Convencional	 R$ 758,40 
684451	VUC	Convencional	 R$ 798,00 
952594	VUC	Convencional	 R$ 976,00 
435347	VUC	Convencional	 R$ 729,00 
883760	VUC	Convencional	 R$ 1.065,60 
885328	VUC	Convencional	 R$ 501,00 
518744	VUC	Convencional	 R$ 574,00 
956057	VUC	Convencional	 R$ 791,00 
234944	VUC	Convencional	 R$ 1.086,00 
128755	VUC	Convencional	 R$ 960,00 
165689	VUC	Convencional	 R$ 578,00 
538349	VUC	Convencional	 R$ 643,00 
514216	VUC	Convencional	 R$ 617,00 
214719	VUC	Convencional	 R$ 722,40 
343515	VUC	Convencional	 R$ 982,00 
786742	VUC	Convencional	 R$ 741,60 
303066	VUC	Convencional	 R$ 861,00 
914339	VUC	Convencional	 R$ 655,00 
634164	VUC	Convencional	 R$ 1.030,80 
643190	VUC	Convencional	 R$ 805,00 
766892	VUC	Convencional	 R$ 680,40 
103671	VUC	Convencional	 R$ 598,00 
959307	VUC	Convencional	 R$ 668,00 
832514	VUC	Convencional	 R$ 793,00 
333651	VUC	Convencional	 R$ 864,00 
359641	VUC	Convencional	 R$ 820,00 
341127	VUC	Convencional	 R$ 905,00 
656840	VUC	Convencional	 R$ 1.051,20 
752697	VUC	Convencional	 R$ 801,60 
965768	VUC	Convencional	 R$ 830,00 
749108	VUC	Convencional	 R$ 1.062,00 
956968	VUC	Convencional	 R$ 963,00 
554311	VUC	Convencional	 R$ 599,00 
351167	VUC	Convencional	 R$ 947,00 
624810	VUC	Convencional	 R$ 739,00 
997377	VUC	Convencional	 R$ 1.076,40 
981787	VUC	Convencional	 R$ 714,00 
316593	VUC	Convencional	 R$ 856,00 
978315	VUC	Convencional	 R$ 693,60 
157158	VUC	Convencional	 R$ 949,20 
824434	VUC	Convencional	 R$ 1.110,00 
809259	VUC	Convencional	 R$ 551,00 
494636	VUC	Convencional	 R$ 643,00 
171301	VUC	Convencional	 R$ 658,00 
141953	VUC	Convencional	 R$ 1.183,20 
338506	VUC	Convencional	 R$ 558,00 
714470	VUC	Convencional	 R$ 1.051,20 
757331	VUC	Convencional	 R$ 651,00 
827563	VUC	Convencional	 R$ 998,00 
103737	VUC	Convencional	 R$ 551,00 
143265	VUC	Convencional	 R$ 848,40 
651147	VUC	Convencional	 R$ 892,80 
275048	VUC	Convencional	 R$ 578,00 
599198	VUC	Convencional	 R$ 594,00 
343804	VUC	Convencional	 R$ 931,00 
169054	VUC	Convencional	 R$ 877,00 
331683	VUC	Convencional	 R$ 945,00 
117587	VUC	Convencional	 R$ 974,40 
593190	VUC	Convencional	 R$ 784,00 
338240	VUC	Convencional	 R$ 759,00 
929025	VUC	Convencional	 R$ 797,00 
105548	VUC	Convencional	 R$ 1.143,60 
723810	VUC	Convencional	 R$ 925,20 
907722	VUC	Convencional	 R$ 582,00 
443825	VUC	Convencional	 R$ 1.014,00 
628033	VUC	Convencional	 R$ 1.066,80 
432094	VUC	Convencional	 R$ 630,00 
866080	VUC	Convencional	 R$ 866,00 
569508	VUC	Convencional	 R$ 1.046,40 
984873	VUC	Convencional	 R$ 646,00 
674648	VUC	Convencional	 R$ 624,00 
919128	VUC	Convencional	 R$ 644,00 
843319	VUC	Convencional	 R$ 841,00 
512446	VUC	Convencional	 R$ 922,80 
840194	VUC	Convencional	 R$ 679,00 
853633	VUC	Convencional	 R$ 642,00 
313782	VUC	Convencional	 R$ 1.040,40 
626300	VUC	Convencional	 R$ 623,00 
945753	VUC	Convencional	 R$ 1.045,20 
547271	VUC	Convencional	 R$ 860,40 
992956	VUC	Convencional	 R$ 525,00 
118107	VUC	Convencional	 R$ 727,00 
101434	VUC	Convencional	 R$ 686,40 
512676	VUC	Convencional	 R$ 563,00 
984647	VUC	Convencional	 R$ 875,00 
236985	VUC	Convencional	 R$ 725,00 
636453	VUC	Convencional	 R$ 848,00 
399813	VUC	Convencional	 R$ 751,20 
315886	VUC	Convencional	 R$ 514,00 
935614	VUC	Convencional	 R$ 877,20 
180958	VUC	Convencional	 R$ 864,00 
725592	VUC	Convencional	 R$ 906,00 
552393	VUC	Convencional	 R$ 514,00 
861896	VUC	Convencional	 R$ 621,00 
504340	VUC	Convencional	 R$ 793,00 
662646	VUC	Convencional	 R$ 880,00 
308328	VUC	Convencional	 R$ 590,00 
252526	VUC	Convencional	 R$ 726,00 
127570	VUC	Convencional	 R$ 1.120,80 
622412	VUC	Convencional	 R$ 655,00 
146492	VUC	Convencional	 R$ 653,00 
917393	VUC	Convencional	 R$ 912,00 
217365	VUC	Convencional	 R$ 686,00 
237457	VUC	Convencional	 R$ 681,00 
344421	VUC	Convencional	 R$ 852,00 
113247	VUC	Convencional	 R$ 739,20 
